Date,PUBMEDID,N,Cleaned Country
2018-08-14,30108155,1176,Kuwait
2018-08-14,30108155,1176,Kuwait
2018-08-14,30108155,1176,Kuwait
2018-08-14,30108283,1620,Israel
2018-08-14,30108283,901,Israel
2018-08-14,30108283,1620,Israel
2018-08-14,30108283,901,Israel
2018-08-14,30108283,1620,Israel
2018-08-14,30108283,901,Israel
2018-08-14,30108283,901,Israel
2018-08-14,30108283,1620,Israel
2018-08-14,30108283,1620,Israel
2018-08-14,30108209,330,NR
2018-08-14,30120083,77440,U.K.
2018-08-14,30120083,71500,U.K.
2018-08-14,30108283,901,Israel
2018-08-14,30108283,1620,Israel
2018-08-14,30108283,901,Israel
2018-08-14,30108127,8322,NR
2018-08-14,30108127,7290,NR
2018-08-14,30108127,3069,NR
2018-08-14,30108127,459,NR
2018-08-14,30108283,901,Israel
2018-08-14,30108127,431743,NR
2018-08-14,30108283,1620,Israel
2018-08-14,30108283,901,Israel
2018-08-14,30108127,7620,NR
2018-08-14,30108127,9275,NR
2018-08-14,30108127,8261,NR
2018-08-14,30108127,1822,NR
2018-08-14,30108127,315347,NR
2018-08-15,30111768,6861,U.S.
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,694,China
2018-08-16,30174134,171,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,171,China
2018-08-16,30116032,17596,Denmark
2018-08-16,30174134,694,China
2018-08-16,30113228,177,U.S.
2018-08-16,30124842,456426,NR
2018-08-16,30124842,237103,NR
2018-08-16,30124842,224849,NR
2018-08-16,30124842,456426,NR
2018-08-16,30174134,1504,NR
2018-08-16,30174134,1504,NR
2018-08-16,30116032,50264,Denmark
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,1504,NR
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30113228,42,U.S.
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,171,China
2018-08-16,30174134,694,China
2018-08-16,30174134,1504,NR
2018-08-16,30174134,694,China
2018-08-16,30174134,171,China
2018-08-16,30113228,133,U.S.
2018-08-17,30120336,166,Japan
2018-08-17,30120429,70,U.S.
2018-08-17,30120420,462,Mexico
2018-08-17,30120420,502,Bangladesh
2018-08-17,30120420,462,Mexico
2018-08-17,30120420,502,Bangladesh
2018-08-17,30120336,166,Japan
2018-08-17,30120336,60,Japan
2018-08-17,30120336,226,Japan
2018-08-17,30120336,166,Japan
2018-08-17,30120336,166,Japan
2018-08-17,30120336,226,Japan
2018-08-17,30120336,60,Japan
2018-08-17,30120336,226,Japan
2018-08-17,30120336,226,Japan
2018-08-17,30120336,60,Japan
2018-08-17,30120336,60,Japan
2018-08-18,30130595,92,Mexico
2018-08-22,30134952,790,U.S.
2018-08-22,30134952,790,U.S.
2018-08-22,30134952,764,U.S.
2018-08-22,30132804,2148,Republic of Korea
2018-08-22,30134952,764,U.S.
2018-08-24,30294719,4477,China
2018-08-27,30152087,15094,NR
2018-08-28,30169657,328,U.S.
2018-08-28,30169657,424,U.S.
2018-08-29,30158200,1468,Russian Federation
2018-08-29,30158200,297285,U.S.
2018-08-30,30172743,2286,U.S.
2018-08-30,30166351,4988,Spain
2018-08-30,30166351,4988,Spain
2018-08-30,30166351,4988,Spain
2018-08-30,30166351,336107,U.K.
2018-08-30,30166351,4988,Spain
2018-08-30,30166351,336107,U.K.
2018-08-30,30166351,4988,Spain
2018-08-30,30166351,4988,Spain
2018-08-30,30166351,4988,Spain
2018-08-30,30166351,4988,Spain
2018-08-30,30160337,7,U.S.
2018-08-30,30160337,243,U.S.
2018-08-30,30160337,1,U.S.
2018-08-30,30172743,2286,U.S.
2018-08-30,30172742,212444,NR
2018-08-30,30172743,2286,U.S.
2018-08-30,30172743,2286,U.S.
2018-08-30,30172743,2286,U.S.
2018-08-31,30166627,1723,U.K.
2018-08-31,30166627,1723,U.K.
2018-08-31,30169916,945,China
2018-08-31,30166627,1709,U.K.
2018-08-31,30166627,1569,U.K.
2018-08-31,30166627,1514,U.K.
2018-08-31,30169916,909,China
2018-08-31,30169916,1052,China
2018-08-31,30169916,1045,China
2018-09-01,30088374,340,Republic of Korea
2018-09-01,30088374,190,Republic of Korea
2018-09-01,30196971,1301,U.S.
2018-09-01,30196971,1048,U.S.
2018-09-01,30196971,1458,U.S.
2018-09-03,30177863,409728,U.K.
2018-09-04,30181555,47983,NR
2018-09-04,30181555,7480,NR
2018-09-04,30181555,7031,NR
2018-09-04,30181555,9854,NR
2018-09-04,30178632,4666,U.K.
2018-09-04,30181555,328339,NR
2018-09-04,30181573,4941,Germany
2018-09-04,30181573,4941,Germany
2018-09-05,30185882,492,U.S.
2018-09-06,30188897,981,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,981,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,921,Nepal
2018-09-06,30188897,531,Nepal
2018-09-06,30188897,920,Nepal
2018-09-06,30188897,921,Nepal
2018-09-06,30188897,849,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,849,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,849,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,849,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,531,Nepal
2018-09-06,30188897,921,Nepal
2018-09-06,30188897,981,Nepal
2018-09-06,30188897,532,Nepal
2018-09-06,30188897,981,Nepal
2018-09-06,30220432,382500,U.K.
2018-09-06,30220432,302687,U.K.
2018-09-06,30188897,531,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,921,Nepal
2018-09-06,30188897,849,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,849,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,532,Nepal
2018-09-06,30188897,532,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,923,Nepal
2018-09-06,30188897,923,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,923,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,532,Nepal
2018-09-06,30188897,531,Nepal
2018-09-06,30188897,923,Nepal
2018-09-06,30188897,531,Nepal
2018-09-06,30188897,531,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,972,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,958,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,981,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,981,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,981,Nepal
2018-09-06,30188897,593,Nepal
2018-09-06,30188897,981,Nepal
2018-09-06,30188897,531,Nepal
2018-09-06,30188897,531,Nepal
2018-09-07,30219690,6576,NR
2018-09-07,30219690,3140,U.S.
2018-09-09,30270018,156028,NR
2018-09-10,30199657,1141,U.S.
2018-09-10,30199657,11165,U.S.
2018-09-10,30199657,797,U.S.
2018-09-10,30199657,1141,U.S.
2018-09-10,30199657,546,U.S.
2018-09-10,30201983,454,NR
2018-09-10,30199657,797,U.S.
2018-09-10,30199657,11165,U.S.
2018-09-10,30199657,546,U.S.
2018-09-10,30201983,452,NR
2018-09-10,30202041,1533,NR
2018-09-10,30199657,797,U.S.
2018-09-10,30199657,546,U.S.
2018-09-10,30201983,443,NR
2018-09-10,30202041,3289,Germany
2018-09-10,30199657,11165,U.S.
2018-09-10,30199657,797,U.S.
2018-09-10,30199657,1141,U.S.
2018-09-10,30199657,1141,U.S.
2018-09-10,30199657,11165,U.S.
2018-09-10,30201983,443,NR
2018-09-10,30201983,136,NR
2018-09-10,30199657,546,U.S.
2018-09-11,30277614,3842,NR
2018-09-11,30206230,4910,U.S.
2018-09-12,30206298,1615,U.S.
2018-09-12,30206298,416,U.S.
2018-09-12,30206298,949,U.S.
2018-09-13,30219835,16543,Taiwan
2018-09-13,30219835,16533,Taiwan
2018-09-14,30277654,71,NR
2018-09-14,30217971,4317,U.S.
2018-09-14,30217971,3844,U.S.
2018-09-14,30218097,2412,Germany
2018-09-14,30217807,16624,NR
2018-09-14,30217807,4443,NR
2018-09-15,31277774,643,NR
2018-09-15,31277774,653,NR
2018-09-15,31277774,653,NR
2018-09-15,31277774,1470,Netherlands
2018-09-15,31277774,1323,Netherlands
2018-09-15,31277774,302,Netherlands
2018-09-15,31277774,633,NR
2018-09-15,31277774,653,NR
2018-09-15,31277774,1470,Netherlands
2018-09-15,31277774,1470,Netherlands
2018-09-15,31277774,633,NR
2018-09-15,31277774,653,NR
2018-09-15,31277774,302,Netherlands
2018-09-17,30255771,823,U.S.
2018-09-17,30255771,823,U.S.
2018-09-17,30255771,823,U.S.
2018-09-17,30224653,249262,NR
2018-09-17,30255771,823,U.S.
2018-09-17,30275891,821,NR
2018-09-17,30263053,821,U.S.
2018-09-17,30263053,821,U.S.
2018-09-17,30263053,821,U.S.
2018-09-17,30275891,778,NR
2018-09-17,30263045,817,NR
2018-09-17,30263045,817,NR
2018-09-17,30263045,817,NR
2018-09-17,30223776,1999,NR
2018-09-17,30223776,1999,NR
2018-09-17,30255771,823,U.S.
2018-09-17,30255771,823,U.S.
2018-09-17,30263045,774,NR
2018-09-17,30224653,249262,NR
2018-09-17,30224653,249262,NR
2018-09-18,30324795,517,Norway
2018-09-18,30226466,1552,NR
2018-09-18,30324795,506,Norway
2018-09-18,30226466,2709,NR
2018-09-18,30226466,2770,NR
2018-09-18,30228239,744,Bangladesh
2018-09-18,30324795,506,Norway
2018-09-18,30324795,497,Norway
2018-09-18,30324795,506,Norway
2018-09-18,30324795,497,Norway
2018-09-18,30324795,512,Norway
2018-09-18,30324795,521,Norway
2018-09-19,30230522,573,China
2018-09-19,30230522,636,China
2018-09-19,30230522,715,China
2018-09-19,30230522,756,China
2018-09-19,30230522,851,China
2018-09-19,30230522,750,China
2018-09-20,30237584,263,NR
2018-09-20,30237584,537,NR
2018-09-20,30237584,657,NR
2018-09-20,30237584,322,NR
2018-09-20,30237584,2417,NR
2018-09-20,30237584,859,NR
2018-09-20,30237584,920,NR
2018-09-21,30242241,4527,Japan
2018-09-21,30242241,4241,Japan
2018-09-21,30242241,4527,Japan
2018-09-21,30242241,4241,Japan
2018-09-21,30242048,870,China
2018-09-21,30242048,1880,China
2018-09-21,30242048,748,China
2018-09-21,30242048,1876,China
2018-09-21,30242048,744,China
2018-09-21,30242048,2097,China
2018-09-24,30319691,812,NR
2018-09-24,30319691,812,NR
2018-09-24,30319691,812,NR
2018-09-24,30248107,2961,China
2018-09-24,30251476,2989,Spain
2018-09-24,30248107,4411,Netherlands
2018-09-24,30251476,1355,Spain
2018-09-24,30319691,812,NR
2018-09-24,30248107,721,China
2018-09-24,30248107,2301,NR
2018-09-24,30251476,1355,Spain
2018-09-24,30251476,2989,Spain
2018-09-25,30252935,181,U.S.
2018-09-25,30252935,1297,U.S.
2018-09-25,30252935,1231,U.S.
2018-09-26,30258056,1488,U.S.
2018-09-27,30363675,2545,U.S.
2018-09-27,30363675,2545,U.S.
2018-09-27,30265060,986,U.S.
2018-09-27,30363675,2545,U.S.
2018-09-27,30261039,283752,U.K.
2018-09-27,30363675,2545,U.S.
2018-09-28,30266756,7926,U.S.
2018-09-28,30266756,2509,U.S.
2018-09-28,30267110,248,NR
2018-09-28,30267110,544,NR
2018-09-28,30266950,716,NR
2018-09-28,30266950,1701,NR
2018-09-28,30266756,4271,U.S.
2018-10-01,30275531,319677,NR
2018-10-01,30275531,319677,NR
2018-10-01,30275531,24743,U.S.
2018-10-01,30275531,57332,U.S.
2018-10-01,30275531,215551,U.S.
2018-10-01,30275531,319677,NR
2018-10-01,30275531,57332,U.S.
2018-10-01,30275531,24743,U.S.
2018-10-01,30275531,319677,NR
2018-10-01,30275531,215551,U.S.
2018-10-01,30275531,57332,U.S.
2018-10-01,30275531,24743,U.S.
2018-10-01,30275531,57332,U.S.
2018-10-01,30275531,215551,U.S.
2018-10-01,30275531,215551,U.S.
2018-10-01,30275531,24743,U.S.
2018-10-01,30276832,892,U.S.
2018-10-01,30276832,408,U.S.
2018-10-01,30305239,2153,Mexico
2018-10-01,30357299,215,U.S.
2018-10-01,30357299,188,U.S.
2018-10-02,30281099,1266,U.S.
2018-10-02,30279531,108154,U.K.
2018-10-02,30279531,221575,U.K.
2018-10-02,30281099,5833,Denmark
2018-10-03,30281874,33349,Japan
2018-10-03,30281874,17062,Japan
2018-10-03,30284222,838,Croatia
2018-10-03,30284222,605,Croatia
2018-10-03,30285260,9348,Japan
2018-10-03,30285260,58541,Japan
2018-10-03,30285260,77096,NR
2018-10-04,30284742,367,Italy
2018-10-04,30284742,395,Italy
2018-10-04,30287865,857,Australia
2018-10-04,30287865,857,Australia
2018-10-04,30287856,5986,China
2018-10-04,30284742,329,Italy
2018-10-04,30287856,2053,China
2018-10-04,30284742,602,Italy
2018-10-04,30284742,433,Italy
2018-10-04,30287806,3724,U.S.
2018-10-05,30338293,1950,U.S.
2018-10-05,30338293,726,NR
2018-10-05,30289880,188577,NR
2018-10-05,30289880,188577,NR
2018-10-05,30289880,630791,NR
2018-10-05,30289880,61220,NR
2018-10-08,30297428,3662,NR
2018-10-08,30297428,5304,NR
2018-10-08,30297428,209758,NR
2018-10-08,30297428,1083,U.S.
2018-10-08,30297428,2737,U.S.
2018-10-08,30298529,6831,U.S.
2018-10-08,30298529,38763,U.S.
2018-10-08,30299488,1860,NR
2018-10-08,30299488,1082,NR
2018-10-08,30297428,29859,U.S.
2018-10-08,30297428,3634,NR
2018-10-08,30297428,2970,U.S.
2018-10-08,30297428,680,NR
2018-10-08,30298529,756,U.S.
2018-10-10,30305637,4015,U.S.
2018-10-10,30306274,88005,U.K.
2018-10-10,30306274,86335,U.K.
2018-10-10,30306274,86335,U.K.
2018-10-10,30306274,88005,U.K.
2018-10-10,30305740,8428,NR
2018-10-10,30305740,4386,NR
2018-10-12,30315195,4282,NR
2018-10-13,30317457,275,South Africa
2018-10-13,30317457,5408,U.S.
2018-10-13,30317457,1800,U.S.
2018-10-15,30323354,7448,Republic of Korea
2018-10-16,30327367,11794,U.S.
2018-10-16,30327367,11794,U.S.
2018-10-16,30327367,11794,U.S.
2018-10-16,30327367,11794,U.S.
2018-10-16,30327367,11794,U.S.
2018-10-16,30327367,11794,U.S.
2018-10-16,30327367,11794,U.S.
2018-10-16,30327367,1087,U.S.
2018-10-16,30327367,11794,U.S.
2018-10-16,30327367,10707,U.S.
2018-10-16,30327367,6818,U.S.
2018-10-16,30327367,4976,U.S.
2018-10-16,30327367,8363,U.S.
2018-10-16,30327367,3431,U.S.
2018-10-16,30327367,11794,U.S.
2018-10-16,30327367,1087,U.S.
2018-10-16,30327367,10707,U.S.
2018-10-16,30327367,6818,U.S.
2018-10-16,30327367,4976,U.S.
2018-10-16,30327367,11794,U.S.
2018-10-16,30327367,3431,U.S.
2018-10-16,30327367,8363,U.S.
2018-10-16,30327367,6818,U.S.
2018-10-16,30325047,19788,Denmark
2018-10-16,30325047,337208,U.K.
2018-10-16,30327367,11794,U.S.
2018-10-16,30326835,301,China
2018-10-16,30327367,4976,U.S.
2018-10-16,30327367,10707,U.S.
2018-10-16,30327367,1087,U.S.
2018-10-16,30327367,3431,U.S.
2018-10-16,30327367,8363,U.S.
2018-10-16,30327367,11794,U.S.
2018-10-19,30339177,2232,Republic of Ireland
2018-10-19,30336701,121604,U.K.
2018-10-19,30339177,2232,Republic of Ireland
2018-10-19,30336701,121604,U.K.
2018-10-19,30339177,2232,Republic of Ireland
2018-10-19,30343302,422,Democratic People's Republic of Korea
2018-10-22,30348214,954,U.K.
2018-10-23,30353303,290,NR
2018-10-24,30367910,1461,U.S.
2018-10-24,30367910,1366,U.S.
2018-10-24,30367910,1461,U.S.
2018-10-24,30367910,1366,U.S.
2018-10-24,30367910,98,U.S.
2018-10-24,30367910,98,U.S.
2018-10-24,30367910,244,U.S.
2018-10-24,30367910,1366,U.S.
2018-10-24,30367910,1461,U.S.
2018-10-24,30367910,98,U.S.
2018-10-24,30367910,244,U.S.
2018-10-24,30367910,244,U.S.
2018-10-25,30361487,983,U.S.
2018-10-26,30367059,54288,NR
2018-10-26,30367059,22383,NR
2018-10-26,30367059,22383,NR
2018-10-26,30367059,49269,NR
2018-10-29,30373671,5364,U.S.
2018-10-29,30373671,2667,U.S.
2018-10-30,30377885,139,NR
2018-10-31,30378284,2421,U.K.
2018-10-31,30378284,2421,U.K.
2018-10-31,30378284,2421,U.K.
2018-11-01,30382898,2838,Republic of Korea
2018-11-01,30382898,7198,Republic of Korea
2018-11-01,30395268,20097,U.S.
2018-11-01,30395268,59552,Japan
2018-11-01,30395268,3387,NR
2018-11-01,30480742,1311,Japan
2018-11-01,30383316,813375,NR
2018-11-01,30383316,101040,NR
2018-11-01,30395268,13379,NR
2018-11-01,30480742,2254,Japan
2018-11-01,30383316,74463,NR
2018-11-01,30383316,821100,NR
2018-11-01,30596066,222,NR
2018-11-03,30392061,133680,U.S.
2018-11-09,30412241,4756,China
2018-11-09,30413934,1432180,NR
2018-11-11,30586722,394156,U.K.
2018-11-11,30586722,390142,U.K.
2018-11-13,30431558,11975,U.S.
2018-11-13,30431558,1832,U.S.
2018-11-13,30431558,701,U.S.
2018-11-13,30423114,80888,NR
2018-11-13,30431558,223,U.S.
2018-11-13,30431558,76,U.S.
2018-11-13,30431558,8,U.S.
2018-11-13,30431558,159,U.S.
2018-11-13,30431558,1859,U.S.
2018-11-13,30423114,22514,NR
2018-11-13,30423114,2308,U.S.
2018-11-13,30699873,22708,NR
2018-11-13,30699873,34932,NR
2018-11-13,30431558,4,U.S.
2018-11-15,30449631,7976,Netherlands
2018-11-15,30498476,278,China
2018-11-15,30449631,6789,Netherlands
2018-11-15,30449631,7976,Netherlands
2018-11-15,30498476,278,China
2018-11-15,30449631,7976,Netherlands
2018-11-15,30449631,6789,Netherlands
2018-11-15,30498476,278,China
2018-11-15,30449631,6789,Netherlands
2018-11-17,30453627,1453,Sweden
2018-11-17,30453627,783,Sweden
2018-11-19,30452639,307,U.S.
2018-11-19,30452639,265,U.S.
2018-11-19,30453346,534,Netherlands
2018-11-20,30586737,773,U.S.
2018-11-20,30586737,3700,U.S.
2018-11-20,30586737,275,U.S.
2018-11-20,30586737,4500,U.S.
2018-11-20,30456828,9870,NR
2018-11-20,30456828,9870,NR
2018-11-20,30586737,1440,U.S.
2018-11-20,30586737,1440,U.S.
2018-11-20,30586737,4500,U.S.
2018-11-20,30586737,773,U.S.
2018-11-22,30467376,924,Uganda
2018-11-22,30467376,371,Uganda
2018-11-23,30470734,1947,Greece
2018-11-23,30470734,1429,Greece
2018-11-23,30470734,1630,Greece
2018-11-23,30468137,2312,NR
2018-11-23,30468137,3226,NR
2018-11-23,30470734,2049,Greece
2018-11-23,30468137,2312,NR
2018-11-23,30470734,1746,Greece
2018-11-23,30470734,1327,Greece
2018-11-26,30478444,76250,NR
2018-11-26,30478444,144,U.S.
2018-11-26,30478444,136207,Iceland
2018-11-26,30478444,1937,China
2018-11-26,30475886,5248,U.K.
2018-11-26,30475886,8232,U.S.
2018-11-28,30488612,1207,U.S.
2018-11-28,30488612,2094,U.S.
2018-11-28,30488612,678,U.S.
2018-11-28,30487263,771,Malaysia
2018-11-28,30487518,130777,Japan
2018-11-28,30487518,105253,NR
2018-11-28,30487518,130777,Japan
2018-11-28,30487263,2710,U.S.
2018-11-28,30487263,984,India
2018-11-28,30487263,1852,U.S.
2018-11-28,30487263,2254,U.S.
2018-11-28,30487263,2368,NR
2018-11-28,30487263,3094,NR
2018-11-28,30487263,1280,U.S.
2018-11-28,30487518,105253,NR
2018-11-28,30487518,53008,NR
2018-11-28,30487518,50792,Japan
2018-11-28,30487518,53008,NR
2018-11-28,30487518,130777,Japan
2018-11-28,30487263,3246,NR
2018-11-28,30487518,130777,Japan
2018-11-28,30487263,2611,U.S.
2018-11-28,30487263,2426,U.S.
2018-11-28,30487518,53008,NR
2018-11-28,30487263,2085,Republic of Korea
2018-11-28,30487263,2614,NR
2018-11-28,30487263,1709,U.S.
2018-11-28,30487263,2038,U.S.
2018-11-29,30500874,2796,Japan
2018-11-29,30500874,1622,Japan
2018-11-29,30498034,2569,Japan
2018-11-29,30498034,3989,Japan
2018-12-01,30525989,735838,NR
2018-12-01,30566020,337536,U.K.
2018-12-01,30525989,735838,NR
2018-12-01,30525989,735838,NR
2018-12-01,30525989,735838,NR
2018-12-01,30578281,267,U.S.
2018-12-01,30578281,130,U.S.
2018-12-03,30510241,5294,Republic of Korea
2018-12-03,30510082,585,NR
2018-12-03,30510082,4367,NR
2018-12-03,30510082,1607,NR
2018-12-03,30511388,886,China
2018-12-03,30510082,1521,NR
2018-12-03,30511388,1143,China
2018-12-05,30563176,342,Germany
2018-12-06,30679032,2705,NR
2018-12-06,30679032,2685,NR
2018-12-06,30679032,7594,NR
2018-12-06,30679032,8974,NR
2018-12-07,30531935,9,NR
2018-12-07,30535121,8609,U.K.
2018-12-07,30531935,346,NR
2018-12-07,30535121,59814,U.K.
2018-12-10,30531953,2731,NR
2018-12-10,30531953,26969,NR
2018-12-10,30531825,283920,U.K.
2018-12-10,30531953,2875,NR
2018-12-10,30531953,24996,NR
2018-12-10,30531953,2645,NR
2018-12-10,30531941,91105,NR
2018-12-10,30531941,91105,NR
2018-12-10,30531825,299651,U.K.
2018-12-10,30531953,3365,NR
2018-12-10,30531953,33313,NR
2018-12-10,30531953,2670,NR
2018-12-10,30531953,27926,NR
2018-12-10,30531953,26878,NR
2018-12-10,30531953,24443,NR
2018-12-10,30531953,25395,NR
2018-12-10,30531953,24633,NR
2018-12-10,30531941,91105,NR
2018-12-10,30531941,91105,NR
2018-12-10,30531941,91105,NR
2018-12-10,30531825,323317,U.K.
2018-12-10,30531953,38752,NR
2018-12-10,30531953,3406,NR
2018-12-10,30531953,24927,NR
2018-12-11,30552067,26885,U.K.
2018-12-11,30552067,30810,U.K.
2018-12-12,30541042,21536,NR
2018-12-12,30542056,26722,U.K.
2018-12-14,30552317,90,U.S.
2018-12-14,30552108,676,Japan
2018-12-14,30552173,2198,Spain
2018-12-14,30552317,157,U.S.
2018-12-16,30556296,520,Australia
2018-12-16,30556296,502,United Arab Emirates
2018-12-17,30557370,282,NR
2018-12-17,30557369,18173,NR
2018-12-18,30631343,3186,NR
2018-12-18,30662464,408,China
2018-12-18,30631343,3186,NR
2018-12-18,30631343,3186,NR
2018-12-19,30566433,4634,Japan
2018-12-19,30566500,113238,NR
2018-12-19,30566433,8401,NR
2018-12-19,30578877,26475,NR
2018-12-19,30566433,4634,Japan
2018-12-19,30578877,26475,NR
2018-12-19,30566433,8401,NR
2018-12-19,30578877,6227,NR
2018-12-19,30578877,26475,NR
2018-12-19,30578877,2526,U.S.
2018-12-19,30578877,5327,NR
2018-12-19,30578877,54543,NR
2018-12-19,30578877,26475,NR
2018-12-20,30571770,30247,U.K.
2018-12-20,30571770,30247,U.K.
2018-12-20,30571770,30247,U.K.
2018-12-20,30571770,23092,U.K.
2018-12-20,30571770,7155,U.K.
2018-12-20,30573740,205327,U.K.
2018-12-21,30578418,17277,NR
2018-12-21,30578418,299024,NR
2018-12-21,30578418,4792,U.S.
2018-12-21,30578418,63490,U.S.
2018-12-21,30578418,22802,U.S.
2018-12-21,30578418,22802,U.S.
2018-12-21,30578418,63490,U.S.
2018-12-21,30578418,17277,NR
2018-12-21,30578418,225112,U.S.
2018-12-21,30578418,2695,U.S.
2018-12-21,30578418,2695,U.S.
2018-12-21,30578418,445360,NR
2018-12-21,30578418,225112,U.S.
2018-12-21,30578418,63490,U.S.
2018-12-21,30578418,22802,U.S.
2018-12-21,30578418,4792,U.S.
2018-12-21,30578418,2695,U.S.
2018-12-21,30578418,445360,NR
2018-12-21,30578418,225112,U.S.
2018-12-21,30578418,63490,U.S.
2018-12-21,30578418,22802,U.S.
2018-12-21,30578418,4792,U.S.
2018-12-21,30578418,2695,U.S.
2018-12-21,30578418,445360,NR
2018-12-21,30578418,4792,U.S.
2018-12-21,30578418,299024,NR
2018-12-21,30578418,299024,NR
2018-12-21,30578418,4792,U.S.
2018-12-21,30578418,22802,U.S.
2018-12-21,30578418,63490,U.S.
2018-12-21,30578418,17277,NR
2018-12-21,30578418,2695,U.S.
2018-12-21,30578418,63490,U.S.
2018-12-21,30578418,22802,U.S.
2018-12-21,30578418,4792,U.S.
2018-12-21,30578418,2695,U.S.
2018-12-22,30583557,493,Netherlands
2018-12-22,30583557,493,Netherlands
2018-12-22,30583557,493,Netherlands
2018-12-22,30583557,493,Netherlands
2018-12-22,30583557,493,Netherlands
2018-12-22,30583557,493,Netherlands
2018-12-26,30593799,486,NR
2018-12-26,30593799,2201,U.S.
2018-12-26,30593799,486,NR
2018-12-26,30593799,1736,U.S.
2018-12-26,30593799,1736,U.S.
2018-12-26,30593799,2201,U.S.
2018-12-27,30595370,143000,NR
2018-12-27,30595370,242000,NR
2018-12-27,30595370,459000,NR
2018-12-27,30595370,459000,NR
2018-12-27,30595370,459000,NR
2018-12-27,30595370,459000,NR
2018-12-27,30595370,372000,NR
2018-12-27,30595370,459000,NR
2018-12-27,30595370,444000,NR
2018-12-27,30595370,445000,NR
2018-12-27,30595370,208000,NR
2018-12-27,30595370,455000,NR
2018-12-27,30595370,459000,NR
2018-12-27,30595370,458000,NR
2018-12-27,30589442,8716,Australia
2018-12-27,30589442,951,Australia
2018-12-27,30595370,445000,NR
2018-12-27,30595370,443000,NR
2018-12-27,30589442,8716,Australia
2018-12-27,30595370,440000,NR
2018-12-27,30595370,458000,NR
2018-12-27,30595370,458000,NR
2018-12-27,30595370,446000,NR
2018-12-27,30595370,410000,NR
2018-12-27,30595370,452000,NR
2018-12-27,30595370,372000,NR
2018-12-27,30595370,370000,NR
2018-12-27,30589442,8716,Australia
2018-12-27,30595370,458000,NR
2018-12-27,30589442,951,Australia
2018-12-27,30589442,951,Australia
2018-12-27,30595370,422000,NR
2018-12-27,30595370,344000,NR
2018-12-28,30593698,155961,U.K.
2018-12-28,30593698,155961,U.K.
2018-12-28,30685440,2900,Germany
2018-12-31,30598549,426824,U.K.
2018-12-31,30598549,426795,U.K.
2018-12-31,30598549,731819,NR
2019-01-01,30582445,1225,Spain
2019-01-02,30610941,285,U.S.
2019-01-02,30610941,790,NR
